,name,isMutiGoal,trainingEpisodes,fixAgentPostion,trajectory,lastPos,steps
68,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[1, 13]",17
69,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [6, 6], [6, 5], [5, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",13
70,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [8, 8], [8, 9], [8, 10], [7, 10], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",15
71,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [8, 8], [9, 8], [9, 9], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",13
72,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 8], [8, 8], [8, 9], [9, 9], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",13
73,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [8, 6], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",13
74,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 6], [8, 6], [8, 7], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",15
75,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [7, 7], [7, 6], [7, 5], [7, 6], [7, 7], [7, 8], [7, 7], [7, 6], [6, 6], [6, 5], [5, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [0, 4], [1, 4], [1, 3], [1, 2], [0, 2], [1, 2], [1, 1]]","[1, 1]",25
76,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 8], [7, 7], [6, 7], [6, 6], [6, 5], [5, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",15
77,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [9, 7], [8, 7], [8, 8], [8, 9], [8, 8], [8, 9], [9, 9], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",17
78,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [9, 7], [8, 7], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",15
79,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
80,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 6], [7, 5], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",13
81,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [8, 3], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",13
82,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [7, 7], [7, 6], [7, 5], [7, 6], [7, 5], [7, 6], [6, 6], [6, 5], [5, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",19
83,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [7, 7], [6, 7], [6, 6], [5, 6], [6, 6], [6, 7], [6, 6], [6, 5], [5, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",19
84,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
85,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [8, 6], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",13
86,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 8], [7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",15
87,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [7, 7], [6, 7], [7, 7], [7, 8], [8, 8], [8, 7], [8, 6], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",19
88,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
89,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 6], [7, 5], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",13
90,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 8], [8, 8], [9, 8], [9, 9], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13], [13, 13]]","[13, 13]",13
91,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [8, 8], [7, 8], [7, 7], [6, 7], [5, 7], [5, 6], [5, 5], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",17
92,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
93,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
94,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
95,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 6], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [12, 1], [13, 1]]","[13, 1]",13
96,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 6], [6, 6], [6, 7], [6, 6], [5, 6], [4, 6], [4, 5], [4, 4], [3, 4], [2, 4], [1, 4], [1, 3], [1, 2], [1, 1]]","[1, 1]",15
97,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",13
98,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [6, 7], [7, 7], [7, 8], [7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",17
99,fixReset0isMutiGoal1episodes16000step_agent,1,16000,0,"[[7, 7], [8, 7], [7, 7], [8, 7], [7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]","[1, 13]",17
